           6          20  -32.1170006      -71.4710007      0.809879601     l, k, lat, lon, s
          17          48  -31.8950005      -72.0520020      0.727307558     l, k, lat, lon, s
          18           5  -31.9120007      -71.1419983      0.513833940     l, k, lat, lon, s
          18          15  -31.9050007      -71.3539963      0.826097071     l, k, lat, lon, s
          20          27  -31.8589993      -71.6050034      0.747354448     l, k, lat, lon, s
          20          71  -31.8190002      -72.5339966      0.711548984     l, k, lat, lon, s
          21          53  -31.8180008      -72.1529999      0.759629965     l, k, lat, lon, s
          24          50  -31.7670002      -72.0859985      0.759996593     l, k, lat, lon, s
          38          57  -31.5079994      -72.2190018      0.696435630     l, k, lat, lon, s
          47          16  -31.3810005      -71.3479996      0.778252900     l, k, lat, lon, s
          49          45  -31.3209991      -71.9550018      0.650127649     l, k, lat, lon, s
          57          10  -31.2059994      -71.2129974      0.944371581     l, k, lat, lon, s
          65           1  -31.0680008      -71.0179977       1.00000000     l, k, lat, lon, s
          67          34  -31.0060005      -71.7060013      0.451869518     l, k, lat, lon, s
          70          23  -30.9610004      -71.4739990      0.669018865     l, k, lat, lon, s
          84          27  -30.7059994      -71.5439987      0.929710329     l, k, lat, lon, s
          86          49  -30.6509991      -72.0009995      0.771430314     l, k, lat, lon, s
          93          30  -30.5410004      -71.5979996      0.595074713     l, k, lat, lon, s
          95          54  -30.4839993      -72.0950012      0.660168409     l, k, lat, lon, s
         115          20  -30.1529999      -71.3700027      0.583037853     l, k, lat, lon, s
