           2          16  -32.1920013      -71.3899994      0.913250268     l, k, lat, lon, s
           7          52  -32.0709991      -72.1470032      0.664068937     l, k, lat, lon, s
          15          44  -31.9349995      -71.9690018      0.694081843     l, k, lat, lon, s
          17          62  -31.8820000      -72.3470001      0.659908116     l, k, lat, lon, s
          44          55  -31.4020004      -72.1699982      0.741796434     l, k, lat, lon, s
          50          47  -31.3010006      -71.9960022      0.629287839     l, k, lat, lon, s
          57           6  -31.2089996      -71.1289978      0.739983857     l, k, lat, lon, s
          58          31  -31.1709995      -71.6520004      0.820086002     l, k, lat, lon, s
          64          42  -31.0540009      -71.8769989      0.825436294     l, k, lat, lon, s
          71          55  -30.9160004      -72.1409988      0.819275260     l, k, lat, lon, s
          81          49  -30.7409992      -72.0059967      0.727837443     l, k, lat, lon, s
          82          70  -30.7040005      -72.4430008      0.653720260     l, k, lat, lon, s
          89           4  -30.6340008      -71.0599976      0.585373402     l, k, lat, lon, s
          89          58  -30.5890007      -72.1849976      0.528226495     l, k, lat, lon, s
          89          61  -30.5860004      -72.2470016      0.711875856     l, k, lat, lon, s
          91          39  -30.5699997      -71.7870026      0.512639344     l, k, lat, lon, s
         101          24  -30.4020004      -71.4660034      0.793788016     l, k, lat, lon, s
         102           3  -30.3999996      -71.0279999      0.939944446     l, k, lat, lon, s
         102          13  -30.3920002      -71.2360001      0.782151818     l, k, lat, lon, s
         102          18  -30.3889999      -71.3399963      0.491547853     l, k, lat, lon, s
