           2          31  -32.1800003      -71.7070007      0.779745996     l, k, lat, lon, s
           8          22  -32.0789986      -71.5110016      0.826060951     l, k, lat, lon, s
          27          26  -31.7339993      -71.5770035      0.795945883     l, k, lat, lon, s
          30          13  -31.6900005      -71.3000031      0.846083522     l, k, lat, lon, s
          35           4  -31.6070004      -71.1060028      0.768244326     l, k, lat, lon, s
          37          22  -31.5569992      -71.4840012      0.862729311     l, k, lat, lon, s
          54          56  -31.2210007      -72.1809998      0.843706787     l, k, lat, lon, s
          60          44  -31.1240005      -71.9229965      0.783831835     l, k, lat, lon, s
          66          36  -31.0230007      -71.7490005      0.939747334     l, k, lat, lon, s
          67          44  -30.9979992      -71.9160004      0.776816010     l, k, lat, lon, s
          73          16  -30.9130001      -71.3239975      0.819303572     l, k, lat, lon, s
          79          25  -30.7980003      -71.5070038      0.773272693     l, k, lat, lon, s
          82           8  -30.7570000      -71.1490021       1.00000000     l, k, lat, lon, s
          87          58  -30.6250000      -72.1869965      0.870281637     l, k, lat, lon, s
          92          53  -30.5389996      -72.0780029      0.754827976     l, k, lat, lon, s
          94          19  -30.5319996      -71.3679962      0.755948961     l, k, lat, lon, s
         106          14  -30.3199997      -71.2529984      0.732472003     l, k, lat, lon, s
         109          32  -30.2509995      -71.6240005      0.796155334     l, k, lat, lon, s
         116          67  -30.0939999      -72.3430023      0.743573844     l, k, lat, lon, s
         118          42  -30.0799999      -71.8229980      0.745110929     l, k, lat, lon, s
