           4          25  -32.1489983      -71.5849991      0.221001998     l, k, lat, lon, s
          10          59  -32.0120010      -72.2740021      0.917091727     l, k, lat, lon, s
          18          28  -31.8939991      -71.6330032      0.191442952     l, k, lat, lon, s
          26          45  -31.7360001      -71.9710007      0.731553912     l, k, lat, lon, s
          29          47  -31.6800003      -72.0090027      0.695338666     l, k, lat, lon, s
          29          60  -31.6690006      -72.2730026       1.00000000     l, k, lat, lon, s
          36          63  -31.5400009      -72.3259964      0.878036022     l, k, lat, lon, s
          39          53  -31.4950008      -72.1200027      0.893991649     l, k, lat, lon, s
          40          48  -31.4810009      -72.0169983      0.747939885     l, k, lat, lon, s
          42          24  -31.4650002      -71.5279999      0.271253407     l, k, lat, lon, s
          55          46  -31.2129993      -71.9609985      0.839190781     l, k, lat, lon, s
          63          33  -31.0790005      -71.6900024      0.202904582     l, k, lat, lon, s
          65          13  -31.0590000      -71.2839966      0.224782199     l, k, lat, lon, s
          72          30  -30.9190006      -71.6210022      0.311912447     l, k, lat, lon, s
          86          46  -30.6539993      -71.9290009      0.929605484     l, k, lat, lon, s
          88          51  -30.6140003      -72.0279999      0.821072936     l, k, lat, lon, s
          93          40  -30.5330009      -71.8020020      0.987054110     l, k, lat, lon, s
         108           4  -30.2900009      -71.0650024      0.238104507     l, k, lat, lon, s
         111          40  -30.2089996      -71.7839966      0.912338197     l, k, lat, lon, s
         114          10  -30.1779995      -71.1800003      0.219993204     l, k, lat, lon, s
